cve_id,published_date,last_modified_date,description_en,source_flags,cvss_v31_base_score,cvss_v31_severity,cvss_v31_vector,cvss_v4_base_score,cvss_v4_severity,cvss_v4_vector,cwe_list,product_list
CVE-2008-3731,2008-08-20 16:41:00.000,2025-04-09 00:30:58.490,"Unspecified vulnerability in Serv-U File Server 7.0.0.1, and other versions before 7.2.0.1, allows remote authenticated users to cause a denial of service (daemon crash) via an SSH session with SFTP commands for directory creation and logging.","nvd,v5",,,,,,,"['NVD-CWE-noinfo' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'
 'NVD-CWE-noinfo' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'
 'NVD-CWE-noinfo']","['serv-u_file_server' 'serv-u_file_server' 'serv-u_file_server'
 'serv-u_file_server' 'serv-u_file_server' 'serv-u_file_server'
 'serv-u_file_server' 'serv-u_file_server' 'solarwinds_serv_u_file_server']"
CVE-2014-3459,2014-08-07 11:13:34.890,2025-04-12 10:46:40.837,Heap-based buffer overflow in SolarWinds Network Configuration Manager (NCM) before 7.3 allows remote attackers to execute arbitrary code via the PEstrarg1 property.,"nvd,v5",,,,,,,['CWE-119' 'CWE-119' 'CWE-119' 'CWE-119'],"['network_configuration_manager' 'network_configuration_manager'
 'network_configuration_manager'
 'solarwinds_network_configuration_manager']"
CVE-2014-5504,2014-09-04 17:55:08.467,2025-04-12 10:46:40.837,"SolarWinds Log and Event Manager before 6.0 uses ""static"" credentials, which makes it easier for remote attackers to obtain access to the database and execute arbitrary code via unspecified vectors, related to HyperSQL.","nvd,v5",,,,,,,['CWE-255' 'CWE-255' 'CWE-255' 'CWE-255' 'CWE-255' 'CWE-255'],"['log_and_event_manager' 'log_and_event_manager' 'log_and_event_manager'
 'log_and_event_manager' 'log_and_event_manager'
 'solarwinds_log_and_event_manager']"
CVE-2015-1500,2015-02-16 15:59:13.573,2025-04-12 10:46:40.837,Multiple stack-based buffer overflows in the TSUnicodeGraphEditorControl in SolarWinds Server and Application Monitor (SAM) allow remote attackers to execute arbitrary code via unspecified vectors to (1) graphManager.load or (2) factory.load.,"nvd,v5",,,,,,,['CWE-119' 'CWE-119'],"['server_and_application_monitor'
 'solarwinds_server_and_application_monitor']"
CVE-2015-8220,2015-11-17 15:59:21.633,2025-04-12 10:46:40.837,Stack-based buffer overflow in the URI handler in DWRCC.exe in SolarWinds DameWare Mini Remote Control before 12.0 HotFix 1 allows remote attackers to execute arbitrary code via a crafted commandline argument in a link.,"nvd,v5",,,,,,,['CWE-119' 'CWE-119'],['dameware_mini_remote_control' 'solarwinds_dameware_mini_remote_contro']
CVE-2016-3642,2016-06-17 15:59:01.257,2025-04-12 10:46:40.837,"The RMI service in SolarWinds Virtualization Manager 6.3.1 and earlier allows remote attackers to execute arbitrary commands via a crafted serialized Java object, related to the Apache Commons Collections (ACC) library.","nvd,v5",,,,,,,['NVD-CWE-Other' 'NVD-CWE-Other'],['virtualization_manager' 'solarwinds_virtualization_manager']
CVE-2017-7722,2017-04-12 16:59:00.180,2025-04-20 01:37:25.860,"In SolarWinds Log & Event Manager (LEM) before 6.3.1 Hotfix 4, a menu system is encountered when the SSH service is accessed with ""cmc"" and ""password"" (the default username and password). By exploiting a vulnerability in the restrictssh feature of the menuing script, an attacker can escape from the restricted shell.","nvd,v5",,,,,,,['CWE-77' 'CWE-77'],['log_\\&_event_manager' 'solarwinds_log_event_manager']
CVE-2018-10240,2018-05-16 14:29:00.207,2024-11-21 03:41:05.360,SolarWinds Serv-U MFT before 15.1.6 HFv1 assigns authenticated users a low-entropy session token that can be included in requests to the application as a URL parameter in lieu of a session cookie. This session token's value can be brute-forced by an attacker to obtain the corresponding session cookie and hijack the user's session.,"nvd,v5",,,,,,,['CWE-331' 'CWE-331'],['serv-u' 'solarwinds_serv_u']
CVE-2018-16243,2020-12-15 23:15:12.327,2024-11-21 03:52:21.910,"SolarWinds Database Performance Analyzer (DPA) 11.1.468 and 12.0.3074 have several persistent XSS vulnerabilities, related to logViewer.iwc, centralManage.cen, userAdministration.iwc, database.iwc, alertManagement.iwc, eventAnnotations.iwc, and central.cen.","nvd,v5",5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,,,['CWE-79' 'CWE-79' 'CWE-79'],"['database_performance_analyzer' 'database_performance_analyzer'
 'solarwinds_database_performance_analyzer']"
CVE-2018-16791,2018-12-05 22:29:00.227,2024-11-21 03:53:21.580,"In SolarWinds SFTP/SCP Server through 2018-09-10, the configuration file is world readable and writable, and stores user passwords in an insecure manner, allowing an attacker to determine passwords for potentially privileged accounts. This also grants the attacker an ability to backdoor the server.","nvd,v5",,,,,,,['CWE-522' 'CWE-522'],['sftp\\/scp_server' 'solarwinds_sftp_scp_server']
CVE-2018-19934,2019-03-21 16:00:33.170,2024-11-21 03:58:50.420,SolarWinds Serv-U FTP Server 15.1.6.25 has reflected cross-site scripting (XSS) in the Web management interface via URL path and HTTP POST parameter.,"nvd,v5",,,,,,,['CWE-79' 'CWE-79'],['serv-u_ftp_server' 'solarwinds_serv_u_ftp_server']
CVE-2019-12769,2020-03-18 19:15:15.950,2024-11-21 04:23:32.493,SolarWinds Serv-U Managed File Transfer (MFT) Web client before 15.1.6 Hotfix 2 is vulnerable to Cross-Site Request Forgery in the file upload functionality via ?Command=Upload with the Dir and File parameters.,"nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,,,['CWE-352' 'CWE-352' 'CWE-352'],"['serv-u_managed_file_transfer' 'serv-u_managed_file_transfer'
 'solarwinds_serv_u_managed_file_transfer']"
CVE-2019-16957,2020-12-18 09:15:12.647,2024-11-21 04:31:25.020,SolarWinds Web Help Desk 12.7.0 allows XSS via the First Name field of a User Account.,"nvd,v5",5.4,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,,,,['CWE-79' 'CWE-79'],['webhelpdesk' 'solarwinds_webhelpdesk']
CVE-2019-9546,2019-03-01 22:29:00.230,2024-11-21 04:51:49.860,SolarWinds Orion Platform before 2018.4 Hotfix 2 allows privilege escalation through the RabbitMQ service.,"nvd,v5",,,,,,,['CWE-427' 'CWE-427' 'CWE-427' 'CWE-427'],"['orion_platform' 'orion_platform' 'orion_platform'
 'solarwinds_orion_platfor']"
CVE-2020-13912,2020-06-07 21:15:13.163,2024-11-21 05:02:07.960,"SolarWinds Advanced Monitoring Agent before 10.8.9 allows local users to gain privileges via a Trojan horse .exe file, because everyone can write to a certain .exe file.","nvd,v5",7.3,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,,,,['CWE-732' 'CWE-732'],['advanced_monitoring_agent' 'solarwinds_advanced_monitoring_agen']
CVE-2020-15543,2020-07-05 22:15:11.307,2024-11-21 05:05:44.070,SolarWinds Serv-U FTP server before 15.2.1 does not validate an argument path.,"nvd,v5",9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-20' 'CWE-20'],['serv-u_ftp_server' 'solarwinds_serv_u_ftp_server']
CVE-2020-15910,2020-10-19 13:15:13.313,2024-11-21 05:06:26.087,SolarWinds N-Central version 12.3 GA and lower does not set the JSESSIONID attribute to HTTPOnly. This makes it possible to influence the cookie with javascript. An attacker could send the user to a prepared webpage or by influencing JavaScript to the extract the JESSIONID. This could then be forwarded to the attacker.,"nvd,v5",4.7,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:N/A:N,,,,['CWE-732' 'CWE-732'],['n-central' 'solarwinds_n_centra']
CVE-2020-25617,2020-12-16 14:15:12.480,2024-11-21 05:18:14.813,"An issue was discovered in SolarWinds N-Central 12.3.0.670. The AdvancedScripts HTTP endpoint allows Relative Path Traversal by an authenticated user of the N-Central Administration Console (NAC), leading to execution of OS commands as root.","nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['n-central' 'solarwinds_n_centra']
CVE-2021-27258,2021-04-14 16:15:13.877,2024-11-21 05:57:42.483,This vulnerability allows remote attackers to execute escalate privileges on affected installations of SolarWinds Orion Platform 2020.2. Authentication is not required to exploit this vulnerability. The specific flaw exists within the SaveUserSetting endpoint. The issue results from improper restriction of this endpoint to unprivileged users. An attacker can leverage this vulnerability to escalate privileges their privileges from Guest to Administrator. Was ZDI-CAN-11903.,"nvd,v5",9.8,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-284' 'CWE-284' 'NVD-CWE-Other' 'NVD-CWE-Other'],"['orion_platform' 'solarwinds_orion_platfor' 'orion_platform'
 'solarwinds_orion_platfor']"
CVE-2021-31475,2021-05-21 15:15:07.877,2024-11-21 06:05:44.980,"This vulnerability allows remote attackers to execute arbitrary code on affected installations of SolarWinds Orion Job Scheduler 2020.2.1 HF 2. Authentication is required to exploit this vulnerability. The specific flaw exists within the JobRouterService WCF service. The issue is due to the WCF service configuration, which allows a critical resource to be accessed by unprivileged users. An attacker can leverage this vulnerability to execute code in the context of an administrator. Was ZDI-CAN-12007.","nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-732' 'CWE-732'],['orion_job_scheduler' 'solarwinds_orion_job_scheduler']
CVE-2021-35211,2021-07-14 21:15:08.090,2025-10-27 17:01:30.000,"Microsoft discovered a remote code execution (RCE) vulnerability in the SolarWinds Serv-U product utilizing a Remote Memory Escape Vulnerability. If exploited, a threat actor may be able to gain privileged access to the machine hosting Serv-U Only. SolarWinds Serv-U Managed File Transfer and Serv-U Secure FTP for Windows before 15.2.3 HF2 are affected by this vulnerability.","nvd,v5",9.0,CRITICAL,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-787' 'CWE-787' 'CWE-787' 'CWE-787'],['serv-u' 'serv-u' 'serv-u' 'solarwinds_serv_u']
CVE-2021-35215,2021-09-01 15:15:08.797,2024-11-21 06:12:04.613,Insecure deserialization leading to Remote Code Execution was detected in the Orion Platform version 2020.2.5. Authentication is required to exploit this vulnerability.,"nvd,v5",8.9,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,,,,['CWE-502' 'CWE-502'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2021-35217,2021-09-08 14:15:12.117,2024-11-21 06:12:04.887,Insecure Deseralization of untrusted data remote code execution vulnerability was discovered in Patch Manager Orion Platform Integration module and reported to us by ZDI. An Authenticated Attacker could exploit it by executing WSAsyncExecuteTasks deserialization of untrusted data.,"nvd,v5",8.9,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,,,,['CWE-502' 'CWE-502'],['patch_manager' 'solarwinds_patch_manager']
CVE-2021-35220,2021-08-31 12:15:07.313,2024-11-21 06:12:05.330,Command Injection vulnerability in EmailWebPage API which can lead to a Remote Code Execution (RCE) from the Alerts Settings page.,"nvd,v5",8.1,HIGH,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:N,,,,['CWE-77' 'CWE-77'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2021-35223,2021-08-31 16:15:07.750,2024-11-21 06:12:05.767,"The Serv-U File Server allows for events such as user login failures to be audited by executing a command. This command can be supplied with parameters that can take the form of user string variables, allowing remote code execution.","nvd,v5",8.5,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-20' 'CWE-20' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],['serv-u' 'solarwinds_serv_u' 'serv-u' 'solarwinds_serv_u']
CVE-2021-35226,2022-10-10 23:15:14.193,2024-11-21 06:12:06.033,"An entity in Network Configuration Manager product is misconfigured and exposing password field to Solarwinds Information Service (SWIS). Exposed credentials are encrypted and require authenticated access with an NCM role.

","nvd,v5",6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-326' 'CWE-326'],"['network_configuration_manager'
 'solarwinds_network_configuration_manager']"
CVE-2021-35228,2021-10-21 18:15:10.217,2024-11-21 06:12:06.310,This vulnerability occurred due to missing input sanitization for one of the output fields that is extracted from headers on specific section of page causing a reflective cross site scripting attack. An attacker would need to perform a Man in the Middle attack in order to change header for a remote victim.,"nvd,v5",5.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:L,,,,['CWE-79' 'CWE-79'],"['database_performance_analyzer'
 'solarwinds_database_performance_analyzer']"
CVE-2021-35229,2022-04-21 19:15:08.117,2024-11-21 06:12:06.433,Cross-site scripting vulnerability is present in Database Performance Monitor 2022.1.7779 and previous versions when using a complex SQL query,"nvd,v5",6.8,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:N/A:N,,,,['CWE-79' 'CWE-79' 'CWE-79' 'CWE-79'],"['database_performance_analyzer' 'database_performance_monitor'
 'solarwinds_database_performance_monitor'
 'solarwinds_database_performance_analyzer']"
CVE-2021-35233,2021-10-27 01:15:07.403,2024-11-21 06:12:06.953,"The HTTP TRACK & TRACE methods were enabled in Kiwi Syslog Server 9.7.1 and earlier. These methods are intended for diagnostic purposes only. If enabled, the web server will respond to requests that use these methods by returning exact HTTP request that was received in the response to the client. This may lead to the disclosure of sensitive information such as internal authentication headers appended by reverse proxies.","nvd,v5",5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,,['CWE-16' 'CWE-16' 'NVD-CWE-noinfo' 'NVD-CWE-noinfo'],"['kiwi_syslog_server' 'solarwinds_kiwi_syslog_server' 'kiwi_syslog_server'
 'solarwinds_kiwi_syslog_server']"
CVE-2021-35243,2021-12-23 20:15:11.480,2024-11-21 06:12:08.280,"The HTTP PUT and DELETE methods were enabled in the Web Help Desk web server (12.7.7 and earlier), allowing users to execute dangerous HTTP requests. The HTTP PUT method is normally used to upload data that is saved on the server with a user-supplied URL. While the DELETE method requests that the origin server removes the association between the target resource and its current functionality. Improper use of these methods may lead to a loss of integrity.","nvd,v5",5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,,,,['CWE-749' 'CWE-749' 'NVD-CWE-Other' 'NVD-CWE-Other'],"['web_help_desk' 'solarwinds_web_help_desk' 'web_help_desk'
 'solarwinds_web_help_desk']"
CVE-2021-35254,2022-03-25 19:15:08.913,2024-11-21 06:12:09.747,SolarWinds received a report of a vulnerability related to an input that was not sanitized in WebHelpDesk. SolarWinds has removed this input field to prevent the misuse of this input in the future.,"nvd,v5",8.2,HIGH,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:N,,,,"['CWE-20' 'CWE-20' 'CWE-20' 'NVD-CWE-Other' 'NVD-CWE-Other'
 'NVD-CWE-Other']","['webhelpdesk' 'webhelpdesk' 'solarwinds_webhelpdesk' 'webhelpdesk'
 'webhelpdesk' 'solarwinds_webhelpdesk']"
CVE-2022-36964,2022-11-29 21:15:10.837,2024-11-21 07:14:10.137,SolarWinds Platform was susceptible to the Deserialization of Untrusted Data. This vulnerability allows a remote adversary with valid access to SolarWinds Web Console to execute arbitrary commands.,"nvd,v5",8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,"['CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502'
 'CWE-502' 'CWE-502' 'CWE-502']","['orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'orion_platform' 'solarwinds_orion_platfor']"
CVE-2022-38107,2022-10-19 22:15:12.247,2024-11-21 07:15:48.493,Sensitive information could be displayed when a detailed technical error message is posted. This information could disclose environmental details.,"nvd,v5",5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,,['CWE-209' 'CWE-209'],['sql_sentry' 'solarwinds_sql_sentry']
CVE-2022-38108,2022-10-20 21:15:10.147,2025-05-08 16:15:21.610,SolarWinds Platform was susceptible to the Deserialization of Untrusted Data. This vulnerability allows a remote adversary with Orion admin-level account access to SolarWinds Web Console to execute arbitrary commands.,"nvd,v5",7.2,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,,,"['CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502' 'CWE-502'
 'CWE-502' 'CWE-502' 'CWE-502']","['orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'orion_platform' 'orion_platform' 'orion_platform' 'orion_platform'
 'orion_platform' 'solarwinds_orion_platfor']"
CVE-2022-38115,2022-11-23 17:15:10.237,2024-11-21 07:15:49.413,"Insecure method vulnerability in which allowed HTTP methods are disclosed. E.g., OPTIONS, DELETE, TRACE, and PUT

","nvd,v5",5.3,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,,,,['CWE-650' 'CWE-650' 'CWE-436' 'CWE-436'],"['security_event_manager' 'solarwinds_security_event_manager'
 'security_event_manager' 'solarwinds_security_event_manager']"
CVE-2022-47012,2023-01-20 19:15:17.390,2025-04-03 16:15:28.833,Use of uninitialized variable in function gen_eth_recv in GNS3 dynamips 0.2.21.,"nvd,v5",7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,,,,['CWE-908' 'CWE-908'],['dynamips' 'solarwinds_dynamips']
CVE-2022-47506,2023-02-15 19:15:12.050,2024-11-21 07:32:06.360,"SolarWinds Platform was susceptible to the Directory Traversal Vulnerability. This vulnerability allows a local adversary with authenticated account access to edit the default configuration, enabling the execution of arbitrary commands.

","nvd,v5",7.8,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2023-23836,2023-02-15 19:15:13.007,2024-11-21 07:46:55.403,"SolarWinds Platform version 2022.4.1 was found to be susceptible to the Deserialization of Untrusted Data. This vulnerability allows a remote adversary with Orion admin-level account access to the SolarWinds Web Console to execute arbitrary commands.

","nvd,v5",7.2,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502'],['orion_platform' 'solarwinds_orion_platfor']
CVE-2023-23838,2023-04-25 18:15:09.370,2025-02-04 17:15:11.493,"Directory traversal and file enumeration vulnerability which allowed users to enumerate to different folders of the server.

","nvd,v5",6.5,MEDIUM,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-22' 'CWE-22' 'CWE-22'],"['database_performance_analyzer' 'windows'
 'solarwinds_database_performance_analyzer']"
CVE-2023-35184,2023-10-19 15:15:09.247,2024-11-21 08:08:07.000,The SolarWinds Access Rights Manager was susceptible to Remote Code Execution Vulnerability. This vulnerability allows an unauthenticated user to abuse a SolarWinds service resulting in a remote code execution.,"nvd,v5",8.8,HIGH,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-502' 'CWE-502'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2023-40055,2023-11-09 15:15:08.143,2024-11-21 08:18:37.010,The Network Configuration Manager was susceptible to a Directory Traversal Remote Code Execution Vulnerability.  This vulnerability allows a low-level user to perform the actions with SYSTEM privileges. We found this issue was not resolved in CVE-2023-33227,"nvd,v5",8.0,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],"['network_configuration_manager'
 'solarwinds_network_configuration_manager']"
CVE-2023-50395,2024-02-06 16:15:51.573,2025-02-26 18:39:31.457,"
SQL Injection Remote Code Execution Vulnerability was found using an update statement in the SolarWinds Platform. This vulnerability requires user authentication to be exploited","nvd,v5",8.0,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,,,,['CWE-89' 'CWE-89'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2024-23465,2024-07-17 15:15:10.977,2025-02-26 18:39:58.953,The SolarWinds Access Rights Manager was found to be susceptible to an authentication bypass vulnerability. This vulnerability allows an unauthenticated user to gain domain admin access within the Active Directory environment.     ,"nvd,v5",8.3,HIGH,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-287' 'CWE-287'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-23472,2024-07-17 15:15:12.627,2025-02-26 18:43:12.880,SolarWinds Access Rights Manager (ARM) is susceptible to Directory Traversal vulnerability. This vulnerability allows an authenticated user to arbitrary  read and delete files in ARM.,"nvd,v5",9.6,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-23479,2024-02-15 21:15:10.213,2024-11-21 08:57:47.987,"SolarWinds Access Rights Manager (ARM) was found to be susceptible to a Directory Traversal Remote Code Execution Vulnerability. If exploited, this vulnerability allows an unauthenticated user to achieve a Remote Code Execution.
","nvd,v5",9.6,CRITICAL,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['access_rights_manager' 'solarwinds_access_rights_manager']
CVE-2024-28989,2025-02-11 08:15:30.787,2025-02-25 17:36:29.507,SolarWinds Web Help Desk was found to have a hardcoded cryptographic key that could allow the disclosure of sensitive information from the software.,"nvd,v5",5.5,MEDIUM,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,,,,['CWE-321' 'CWE-321' 'CWE-798' 'CWE-798'],"['web_help_desk' 'solarwinds_web_help_desk' 'web_help_desk'
 'solarwinds_web_help_desk']"
CVE-2024-28999,2024-06-04 15:15:45.247,2025-02-26 18:46:32.533,The SolarWinds Platform was determined to be affected by a Race Condition Vulnerability affecting the web console. ,"nvd,v5",6.4,MEDIUM,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:H/I:L/A:L,,,,['CWE-362' 'CWE-362'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2024-29004,2024-06-04 15:15:45.527,2025-02-26 18:47:06.700,The SolarWinds Platform was determined to be affected by a stored cross-site scripting vulnerability affecting the web console. A high-privileged user and user interaction is required to exploit this vulnerability.  ,"nvd,v5",7.1,HIGH,CVSS:3.1/AV:A/AC:L/PR:H/UI:R/S:C/C:H/I:L/A:L,,,,['CWE-79' 'CWE-79'],['solarwinds_platform' 'solarwinds_solarwinds_platfor']
CVE-2025-40549,2025-11-18 09:15:52.347,2025-12-02 16:37:16.883,"A Path Restriction Bypass vulnerability exists in Serv-U that when abused, could give a malicious actor with access to admin privileges the ability to execute code on a directory. 

This issue requires administrative privileges to abuse. On Windows systems, this scored as medium due to differences in how paths and home directories are handled.","nvd,v5",9.1,CRITICAL,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H,,,,['CWE-22' 'CWE-22'],['serv-u' 'solarwinds_serv_u']
